id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z
335,-2.6032822,2.7053812,0.9565663,3.9700766,-8.647004,2.3744893,0.01233681,0.041168835,0.048907556,-0.23083535,0.17150582,0.13338073
336,-2.6032822,2.7053812,0.9565663,3.9629934,-8.646983,2.3863676,0.010764368,0.040984657,0.044498965,0.23263916,0.068027794,-0.49849245
337,-2.6032822,2.7053812,0.9565663,3.9629934,-8.646983,2.3863676,0.010764368,0.040984657,0.044498965,0.23263916,0.068027794,-0.49849245
338,-2.6032822,2.7053812,0.9565663,3.9629934,-8.646983,2.3863676,0.010764368,0.040984657,0.044498965,0.23263916,0.068027794,-0.49849245
339,-2.6032822,2.7053812,0.9565663,3.9629934,-8.646983,2.3863676,0.010764368,0.040984657,0.044498965,0.23263916,0.068027794,-0.49849245
340,-2.6032822,2.7053812,0.9565663,3.9629934,-8.646983,2.3863676,0.010764368,0.040984657,0.044498965,0.23263916,0.068027794,-0.49849245
341,-2.6032822,2.7053812,0.9565663,3.9629934,-8.646983,2.3863676,0.010764368,0.040984657,0.044498965,0.23263916,0.068027794,-0.49849245
342,-2.601774,2.7107165,0.97361535,3.9504156,-8.641158,2.427958,0.0034930166,0.031048562,0.0178196,0.24014308,-0.03339425,-0.13744146
343,-2.601774,2.7107165,0.97361535,3.9504156,-8.641158,2.427958,0.0034930166,0.031048562,0.0178196,0.24014308,-0.03339425,-0.13744146
344,-2.601774,2.7107165,0.97361535,3.9504156,-8.641158,2.427958,0.0034930166,0.031048562,0.0178196,0.24014308,-0.03339425,-0.13744146
345,-2.601774,2.7107165,0.97361535,3.9504156,-8.641158,2.427958,0.0034930166,0.031048562,0.0178196,0.24014308,-0.03339425,-0.13744146
346,-2.601774,2.7107165,0.97361535,3.9504156,-8.641158,2.427958,0.0034930166,0.031048562,0.0178196,0.24014308,-0.03339425,-0.13744146
347,-2.601774,2.7107165,0.97361535,3.9504156,-8.641158,2.427958,0.0034930166,0.031048562,0.0178196,0.24014308,-0.03339425,-0.13744146
348,-2.6068394,2.7138555,0.99112356,3.9302256,-8.618034,2.5403152,-0.013350328,0.019399496,-0.015999101,-0.18462189,-0.49669802,-0.90648264
349,-2.6068394,2.7138555,0.99112356,3.9302256,-8.618034,2.5403152,-0.013350328,0.019399496,-0.015999101,-0.18462189,-0.49669802,-0.90648264
350,-2.6068394,2.7138555,0.99112356,3.9302256,-8.618034,2.5403152,-0.013350328,0.019399496,-0.015999101,-0.18462189,-0.49669802,-0.90648264
351,-2.6068394,2.7138555,0.99112356,3.9302256,-8.618034,2.5403152,-0.013350328,0.019399496,-0.015999101,-0.18462189,-0.49669802,-0.90648264
352,-2.6068394,2.7138555,0.99112356,3.9302256,-8.618034,2.5403152,-0.013350328,0.019399496,-0.015999101,-0.18462189,-0.49669802,-0.90648264
353,-2.6068394,2.7138555,0.99112356,3.9302256,-8.618034,2.5403152,-0.013350328,0.019399496,-0.015999101,-0.18462189,-0.49669802,-0.90648264
354,-2.6079516,2.7160275,1.0070692,3.9245136,-8.595256,2.624912,-0.031856608,0.016572932,-0.031841703,0.3375661,0.22119926,-0.21157062
355,-2.6079516,2.7160275,1.0070692,3.9245136,-8.595256,2.624912,-0.031856608,0.016572932,-0.031841703,0.3375661,0.22119926,-0.21157062
356,-2.6079516,2.7160275,1.0070692,3.9245136,-8.595256,2.624912,-0.031856608,0.016572932,-0.031841703,0.3375661,0.22119926,-0.21157062
357,-2.6079516,2.7160275,1.0070692,3.9245136,-8.595256,2.624912,-0.031856608,0.016572932,-0.031841703,0.3375661,0.22119926,-0.21157062
358,-2.6079516,2.7160275,1.0070692,3.9245136,-8.595256,2.624912,-0.031856608,0.016572932,-0.031841703,0.3375661,0.22119926,-0.21157062
359,-2.6079516,2.7160275,1.0070692,3.9245136,-8.595256,2.624912,-0.031856608,0.016572932,-0.031841703,0.3375661,0.22119926,-0.21157062
360,-2.6115808,2.7179167,1.0255057,3.9170785,-8.560589,2.7464905,-0.043117087,0.024318038,-0.02186622,0.026855726,-0.030550532,0.11907312
361,-2.6115808,2.7179167,1.0255057,3.9170785,-8.560589,2.7464905,-0.043117087,0.024318038,-0.02186622,0.026855726,-0.030550532,0.11907312
362,-2.6115808,2.7179167,1.0255057,3.9170785,-8.560589,2.7464905,-0.043117087,0.024318038,-0.02186622,0.026855726,-0.030550532,0.11907312
363,-2.6115808,2.7179167,1.0255057,3.9170785,-8.560589,2.7464905,-0.043117087,0.024318038,-0.02186622,0.026855726,-0.030550532,0.11907312
364,-2.6115808,2.7179167,1.0255057,3.9170785,-8.560589,2.7464905,-0.043117087,0.024318038,-0.02186622,0.026855726,-0.030550532,0.11907312
365,-2.6115808,2.7179167,1.0255057,3.9170785,-8.560589,2.7464905,-0.043117087,0.024318038,-0.02186622,0.026855726,-0.030550532,0.11907312
366,-2.6156216,2.72145,1.0414387,3.8949237,-8.537298,2.8485942,-0.047617234,0.03315651,-0.007209603,-0.34344077,0.371101,0.27786794
367,-2.6156216,2.72145,1.0414387,3.8949237,-8.537298,2.8485942,-0.047617234,0.03315651,-0.007209603,-0.34344077,0.371101,0.27786794
368,-2.6156216,2.72145,1.0414387,3.8949237,-8.537298,2.8485942,-0.047617234,0.03315651,-0.007209603,-0.34344077,0.371101,0.27786794
369,-2.6156216,2.72145,1.0414387,3.8949237,-8.537298,2.8485942,-0.047617234,0.03315651,-0.007209603,-0.34344077,0.371101,0.27786794
370,-2.6156216,2.72145,1.0414387,3.8949237,-8.537298,2.8485942,-0.047617234,0.03315651,-0.007209603,-0.34344077,0.371101,0.27786794
371,-2.6156216,2.72145,1.0414387,3.8949237,-8.537298,2.8485942,-0.047617234,0.03315651,-0.007209603,-0.34344077,0.371101,0.27786794
372,-2.6224918,2.7258477,1.0579954,3.8610325,-8.510338,2.9727027,-0.050083958,0.033105407,-0.013629259,-0.01790657,0.00044193713,0.36617687
373,-2.6224918,2.7258477,1.0579954,3.8610325,-8.510338,2.9727027,-0.050083958,0.033105407,-0.013629259,-0.01790657,0.00044193713,0.36617687
374,-2.6224918,2.7258477,1.0579954,3.8610325,-8.510338,2.9727027,-0.050083958,0.033105407,-0.013629259,-0.01790657,0.00044193713,0.36617687
375,-2.6224918,2.7258477,1.0579954,3.8610325,-8.510338,2.9727027,-0.050083958,0.033105407,-0.013629259,-0.01790657,0.00044193713,0.36617687
376,-2.6224918,2.7258477,1.0579954,3.8610325,-8.510338,2.9727027,-0.050083958,0.033105407,-0.013629259,-0.01790657,0.00044193713,0.36617687
377,-2.6224918,2.7258477,1.0579954,3.8610325,-8.510338,2.9727027,-0.050083958,0.033105407,-0.013629259,-0.01790657,0.00044193713,0.36617687
378,-2.6256793,2.727463,1.0744601,3.8551764,-8.470221,3.0924695,-0.05042996,0.025787214,-0.037545934,-0.14590132,-0.13311684,0.13676901
379,-2.6256793,2.727463,1.0744601,3.8551764,-8.470221,3.0924695,-0.05042996,0.025787214,-0.037545934,-0.14590132,-0.13311684,0.13676901
380,-2.6256793,2.727463,1.0744601,3.8551764,-8.470221,3.0924695,-0.05042996,0.025787214,-0.037545934,-0.14590132,-0.13311684,0.13676901
381,-2.6256793,2.727463,1.0744601,3.8551764,-8.470221,3.0924695,-0.05042996,0.025787214,-0.037545934,-0.14590132,-0.13311684,0.13676901
382,-2.6256793,2.727463,1.0744601,3.8551764,-8.470221,3.0924695,-0.05042996,0.025787214,-0.037545934,-0.14590132,-0.13311684,0.13676901
383,-2.6256793,2.727463,1.0744601,3.8551764,-8.470221,3.0924695,-0.05042996,0.025787214,-0.037545934,-0.14590132,-0.13311684,0.13676901
384,-2.6256793,2.727463,1.0744601,3.871917,-8.44961,3.1277373,-0.045401763,0.019504894,-0.057031665,0.32829967,-0.118324876,0.20089024
385,-2.6256793,2.727463,1.0744601,3.871917,-8.44961,3.1277373,-0.045401763,0.019504894,-0.057031665,0.32829967,-0.118324876,0.20089024
386,-2.6256793,2.727463,1.0744601,3.871917,-8.44961,3.1277373,-0.045401763,0.019504894,-0.057031665,0.32829967,-0.118324876,0.20089024
387,-2.6256793,2.727463,1.0744601,3.871917,-8.44961,3.1277373,-0.045401763,0.019504894,-0.057031665,0.32829967,-0.118324876,0.20089024
388,-2.6256793,2.727463,1.0744601,3.871917,-8.44961,3.1277373,-0.045401763,0.019504894,-0.057031665,0.32829967,-0.118324876,0.20089024
389,-2.6256793,2.727463,1.0744601,3.871917,-8.44961,3.1277373,-0.045401763,0.019504894,-0.057031665,0.32829967,-0.118324876,0.20089024
390,-2.616319,2.729544,1.0970782,3.8736944,-8.440537,3.1499538,-0.03679112,0.020788824,-0.057316985,-0.56135124,0.280901,0.09625794
391,-2.616319,2.729544,1.0970782,3.8736944,-8.440537,3.1499538,-0.03679112,0.020788824,-0.057316985,-0.56135124,0.280901,0.09625794
392,-2.616319,2.729544,1.0970782,3.8736944,-8.440537,3.1499538,-0.03679112,0.020788824,-0.057316985,-0.56135124,0.280901,0.09625794
393,-2.616319,2.729544,1.0970782,3.8736944,-8.440537,3.1499538,-0.03679112,0.020788824,-0.057316985,-0.56135124,0.280901,0.09625794
394,-2.616319,2.729544,1.0970782,3.8736944,-8.440537,3.1499538,-0.03679112,0.020788824,-0.057316985,-0.56135124,0.280901,0.09625794
395,-2.616319,2.729544,1.0970782,3.8736944,-8.440537,3.1499538,-0.03679112,0.020788824,-0.057316985,-0.56135124,0.280901,0.09625794
396,-2.616319,2.729544,1.0970782,3.8992033,-8.440166,3.1193254,-0.033455666,0.03169798,-0.039415408,0.046998717,0.22529383,0.3049773
397,-2.616319,2.729544,1.0970782,3.8992033,-8.440166,3.1193254,-0.033455666,0.03169798,-0.039415408,0.046998717,0.22529383,0.3049773
398,-2.616319,2.729544,1.0970782,3.8992033,-8.440166,3.1193254,-0.033455666,0.03169798,-0.039415408,0.046998717,0.22529383,0.3049773
399,-2.616319,2.729544,1.0970782,3.8992033,-8.440166,3.1193254,-0.033455666,0.03169798,-0.039415408,0.046998717,0.22529383,0.3049773
400,-2.616319,2.729544,1.0970782,3.8992033,-8.440166,3.1193254,-0.033455666,0.03169798,-0.039415408,0.046998717,0.22529383,0.3049773
401,-2.616319,2.729544,1.0970782,3.8992033,-8.440166,3.1193254,-0.033455666,0.03169798,-0.039415408,0.046998717,0.22529383,0.3049773
402,-2.5938904,2.728489,1.1162475,3.9367652,-8.43333,3.090501,-0.043606814,0.04912793,-0.015373105,-0.041914035,0.12885608,0.12387738
403,-2.5938904,2.728489,1.1162475,3.9367652,-8.43333,3.090501,-0.043606814,0.04912793,-0.015373105,-0.041914035,0.12885608,0.12387738
404,-2.5938904,2.728489,1.1162475,3.9367652,-8.43333,3.090501,-0.043606814,0.04912793,-0.015373105,-0.041914035,0.12885608,0.12387738
405,-2.5938904,2.728489,1.1162475,3.9367652,-8.43333,3.090501,-0.043606814,0.04912793,-0.015373105,-0.041914035,0.12885608,0.12387738
406,-2.5938904,2.728489,1.1162475,3.9367652,-8.43333,3.090501,-0.043606814,0.04912793,-0.015373105,-0.041914035,0.12885608,0.12387738
407,-2.5938904,2.728489,1.1162475,3.9367652,-8.43333,3.090501,-0.043606814,0.04912793,-0.015373105,-0.041914035,0.12885608,0.12387738
408,-2.5804236,2.727912,1.125298,3.9720917,-8.439062,3.0290444,-0.06630876,0.06630024,0.0013659068,-0.21598652,0.25127646,-0.3094872
409,-2.5804236,2.727912,1.125298,3.9720917,-8.439062,3.0290444,-0.06630876,0.06630024,0.0013659068,-0.21598652,0.25127646,-0.3094872
410,-2.5804236,2.727912,1.125298,3.9720917,-8.439062,3.0290444,-0.06630876,0.06630024,0.0013659068,-0.21598652,0.25127646,-0.3094872
411,-2.5804236,2.727912,1.125298,3.9720917,-8.439062,3.0290444,-0.06630876,0.06630024,0.0013659068,-0.21598652,0.25127646,-0.3094872
412,-2.5804236,2.727912,1.125298,3.9720917,-8.439062,3.0290444,-0.06630876,0.06630024,0.0013659068,-0.21598652,0.25127646,-0.3094872
413,-2.5804236,2.727912,1.125298,3.9720917,-8.439062,3.0290444,-0.06630876,0.06630024,0.0013659068,-0.21598652,0.25127646,-0.3094872
414,-2.5678115,2.7291749,1.1330874,3.9899561,-8.462299,2.9394085,-0.08769164,0.0766196,0.0057425573,0.051368628,-0.005887796,0.12507138
415,-2.5678115,2.7291749,1.1330874,3.9899561,-8.462299,2.9394085,-0.08769164,0.0766196,0.0057425573,0.051368628,-0.005887796,0.12507138
416,-2.5678115,2.7291749,1.1330874,3.9899561,-8.462299,2.9394085,-0.08769164,0.0766196,0.0057425573,0.051368628,-0.005887796,0.12507138
417,-2.5678115,2.7291749,1.1330874,3.9899561,-8.462299,2.9394085,-0.08769164,0.0766196,0.0057425573,0.051368628,-0.005887796,0.12507138
418,-2.5678115,2.7291749,1.1330874,3.9899561,-8.462299,2.9394085,-0.08769164,0.0766196,0.0057425573,0.051368628,-0.005887796,0.12507138
419,-2.5678115,2.7291749,1.1330874,3.9899561,-8.462299,2.9394085,-0.08769164,0.0766196,0.0057425573,0.051368628,-0.005887796,0.12507138
420,-2.555223,2.7291346,1.1413214,4.018169,-8.47656,2.8587832,-0.08560925,0.0745404,0.0011455306,0.27682462,-0.6111387,-0.20237395
421,-2.555223,2.7291346,1.1413214,4.018169,-8.47656,2.8587832,-0.08560925,0.0745404,0.0011455306,0.27682462,-0.6111387,-0.20237395
422,-2.555223,2.7291346,1.1413214,4.018169,-8.47656,2.8587832,-0.08560925,0.0745404,0.0011455306,0.27682462,-0.6111387,-0.20237395
423,-2.555223,2.7291346,1.1413214,4.018169,-8.47656,2.8587832,-0.08560925,0.0745404,0.0011455306,0.27682462,-0.6111387,-0.20237395
424,-2.555223,2.7291346,1.1413214,4.018169,-8.47656,2.8587832,-0.08560925,0.0745404,0.0011455306,0.27682462,-0.6111387,-0.20237395
425,-2.555223,2.7291346,1.1413214,4.018169,-8.47656,2.8587832,-0.08560925,0.0745404,0.0011455306,0.27682462,-0.6111387,-0.20237395
426,-2.545729,2.7305586,1.1488197,4.027874,-8.498027,2.7803156,-0.048924588,0.05778648,-0.0046598394,-0.035555378,-0.2482176,0.52131045
427,-2.545729,2.7305586,1.1488197,4.027874,-8.498027,2.7803156,-0.048924588,0.05778648,-0.0046598394,-0.035555378,-0.2482176,0.52131045
428,-2.545729,2.7305586,1.1488197,4.027874,-8.498027,2.7803156,-0.048924588,0.05778648,-0.0046598394,-0.035555378,-0.2482176,0.52131045
429,-2.545729,2.7305586,1.1488197,4.027874,-8.498027,2.7803156,-0.048924588,0.05778648,-0.0046598394,-0.035555378,-0.2482176,0.52131045
430,-2.545729,2.7305586,1.1488197,4.027874,-8.498027,2.7803156,-0.048924588,0.05778648,-0.0046598394,-0.035555378,-0.2482176,0.52131045
431,-2.545729,2.7305586,1.1488197,4.027874,-8.498027,2.7803156,-0.048924588,0.05778648,-0.0046598394,-0.035555378,-0.2482176,0.52131045
432,-2.53857,2.7324383,1.1564039,4.029037,-8.51847,2.7153118,0.012594448,0.030820735,-0.0021643713,-0.011031124,-0.2576232,0.15933703
433,-2.53857,2.7324383,1.1564039,4.029037,-8.51847,2.7153118,0.012594448,0.030820735,-0.0021643713,-0.011031124,-0.2576232,0.15933703
434,-2.53857,2.7324383,1.1564039,4.029037,-8.51847,2.7153118,0.012594448,0.030820735,-0.0021643713,-0.011031124,-0.2576232,0.15933703
435,-2.53857,2.7324383,1.1564039,4.029037,-8.51847,2.7153118,0.012594448,0.030820735,-0.0021643713,-0.011031124,-0.2576232,0.15933703
436,-2.53857,2.7324383,1.1564039,4.029037,-8.51847,2.7153118,0.012594448,0.030820735,-0.0021643713,-0.011031124,-0.2576232,0.15933703
437,-2.53857,2.7324383,1.1564039,4.029037,-8.51847,2.7153118,0.012594448,0.030820735,-0.0021643713,-0.011031124,-0.2576232,0.15933703
438,-2.5327933,2.7348797,1.1634213,4.022212,-8.542894,2.6478615,0.0677428,0.0064409478,0.012453918,-0.14156522,0.20310734,0.041659452
439,-2.5327933,2.7348797,1.1634213,4.022212,-8.542894,2.6478615,0.0677428,0.0064409478,0.012453918,-0.14156522,0.20310734,0.041659452
440,-2.5327933,2.7348797,1.1634213,4.022212,-8.542894,2.6478615,0.0677428,0.0064409478,0.012453918,-0.14156522,0.20310734,0.041659452
441,-2.5327933,2.7348797,1.1634213,4.022212,-8.542894,2.6478615,0.0677428,0.0064409478,0.012453918,-0.14156522,0.20310734,0.041659452
442,-2.5327933,2.7348797,1.1634213,4.022212,-8.542894,2.6478615,0.0677428,0.0064409478,0.012453918,-0.14156522,0.20310734,0.041659452
443,-2.5327933,2.7348797,1.1634213,4.022212,-8.542894,2.6478615,0.0677428,0.0064409478,0.012453918,-0.14156522,0.20310734,0.041659452
444,-2.5276372,2.7366538,1.1704947,4.0194297,-8.561202,2.5923722,0.08620437,-0.004025326,0.029475056,0.17152046,0.2700652,-0.48774344
445,-2.5276372,2.7366538,1.1704947,4.0194297,-8.561202,2.5923722,0.08620437,-0.004025326,0.029475056,0.17152046,0.2700652,-0.48774344
446,-2.5276372,2.7366538,1.1704947,4.0194297,-8.561202,2.5923722,0.08620437,-0.004025326,0.029475056,0.17152046,0.2700652,-0.48774344
447,-2.5276372,2.7366538,1.1704947,4.0194297,-8.561202,2.5923722,0.08620437,-0.004025326,0.029475056,0.17152046,0.2700652,-0.48774344
448,-2.5276372,2.7366538,1.1704947,4.0194297,-8.561202,2.5923722,0.08620437,-0.004025326,0.029475056,0.17152046,0.2700652,-0.48774344
449,-2.5276372,2.7366538,1.1704947,4.0194297,-8.561202,2.5923722,0.08620437,-0.004025326,0.029475056,0.17152046,0.2700652,-0.48774344
450,-2.5276372,2.7366538,1.1704947,4.0194297,-8.561202,2.5923722,0.08620437,-0.004025326,0.029475056,0.17152046,0.2700652,-0.48774344
451,-2.5276372,2.7366538,1.1704947,4.0031962,-8.568548,2.5932178,0.06842309,-0.0032204739,0.031865127,0.19817628,-0.18853465,0.016076582
452,-2.5276372,2.7366538,1.1704947,4.0031962,-8.568548,2.5932178,0.06842309,-0.0032204739,0.031865127,0.19817628,-0.18853465,0.016076582
453,-2.5276372,2.7366538,1.1704947,4.0031962,-8.568548,2.5932178,0.06842309,-0.0032204739,0.031865127,0.19817628,-0.18853465,0.016076582
454,-2.5276372,2.7366538,1.1704947,4.0031962,-8.568548,2.5932178,0.06842309,-0.0032204739,0.031865127,0.19817628,-0.18853465,0.016076582
455,-2.5276372,2.7366538,1.1704947,4.0031962,-8.568548,2.5932178,0.06842309,-0.0032204739,0.031865127,0.19817628,-0.18853465,0.016076582
456,-2.5232015,2.742705,1.183554,3.980505,-8.607918,2.4959407,0.027087113,0.0026008654,0.015345425,0.015260976,-0.49469054,-1.0369395
457,-2.5232015,2.742705,1.183554,3.980505,-8.607918,2.4959407,0.027087113,0.0026008654,0.015345425,0.015260976,-0.49469054,-1.0369395
458,-2.5232015,2.742705,1.183554,3.980505,-8.607918,2.4959407,0.027087113,0.0026008654,0.015345425,0.015260976,-0.49469054,-1.0369395
459,-2.5232015,2.742705,1.183554,3.980505,-8.607918,2.4959407,0.027087113,0.0026008654,0.015345425,0.015260976,-0.49469054,-1.0369395
460,-2.5232015,2.742705,1.183554,3.980505,-8.607918,2.4959407,0.027087113,0.0026008654,0.015345425,0.015260976,-0.49469054,-1.0369395
461,-2.5232015,2.742705,1.183554,3.980505,-8.607918,2.4959407,0.027087113,0.0026008654,0.015345425,0.015260976,-0.49469054,-1.0369395
462,-2.5211508,2.745661,1.1899039,3.9607224,-8.632657,2.4413729,-0.025868123,0.010516311,-0.011076301,-0.017506776,0.3984771,-0.054558918
463,-2.5211508,2.745661,1.1899039,3.9607224,-8.632657,2.4413729,-0.025868123,0.010516311,-0.011076301,-0.017506776,0.3984771,-0.054558918
464,-2.5211508,2.745661,1.1899039,3.9607224,-8.632657,2.4413729,-0.025868123,0.010516311,-0.011076301,-0.017506776,0.3984771,-0.054558918
465,-2.5211508,2.745661,1.1899039,3.9607224,-8.632657,2.4413729,-0.025868123,0.010516311,-0.011076301,-0.017506776,0.3984771,-0.054558918
466,-2.5211508,2.745661,1.1899039,3.9607224,-8.632657,2.4413729,-0.025868123,0.010516311,-0.011076301,-0.017506776,0.3984771,-0.054558918
467,-2.5211508,2.745661,1.1899039,3.9607224,-8.632657,2.4413729,-0.025868123,0.010516311,-0.011076301,-0.017506776,0.3984771,-0.054558918
468,-2.5196385,2.7487588,1.1967258,3.9385653,-8.657479,2.3887541,-0.074474394,0.018308261,-0.034811992,0.15742002,-0.029688725,-0.0735899
469,-2.5196385,2.7487588,1.1967258,3.9385653,-8.657479,2.3887541,-0.074474394,0.018308261,-0.034811992,0.15742002,-0.029688725,-0.0735899
470,-2.5196385,2.7487588,1.1967258,3.9385653,-8.657479,2.3887541,-0.074474394,0.018308261,-0.034811992,0.15742002,-0.029688725,-0.0735899
471,-2.5196385,2.7487588,1.1967258,3.9385653,-8.657479,2.3887541,-0.074474394,0.018308261,-0.034811992,0.15742002,-0.029688725,-0.0735899
472,-2.5196385,2.7487588,1.1967258,3.9385653,-8.657479,2.3887541,-0.074474394,0.018308261,-0.034811992,0.15742002,-0.029688725,-0.0735899
473,-2.5196385,2.7487588,1.1967258,3.9385653,-8.657479,2.3887541,-0.074474394,0.018308261,-0.034811992,0.15742002,-0.029688725,-0.0735899
474,-2.5226262,2.754779,1.2036966,3.8832364,-8.695291,2.3415318,-0.10253457,0.023307715,-0.046861354,-0.19087616,0.54828894,-0.049116753
475,-2.5226262,2.754779,1.2036966,3.8832364,-8.695291,2.3415318,-0.10253457,0.023307715,-0.046861354,-0.19087616,0.54828894,-0.049116753
476,-2.5226262,2.754779,1.2036966,3.8832364,-8.695291,2.3415318,-0.10253457,0.023307715,-0.046861354,-0.19087616,0.54828894,-0.049116753
477,-2.5226262,2.754779,1.2036966,3.8832364,-8.695291,2.3415318,-0.10253457,0.023307715,-0.046861354,-0.19087616,0.54828894,-0.049116753
478,-2.5226262,2.754779,1.2036966,3.8832364,-8.695291,2.3415318,-0.10253457,0.023307715,-0.046861354,-0.19087616,0.54828894,-0.049116753
479,-2.5226262,2.754779,1.2036966,3.8832364,-8.695291,2.3415318,-0.10253457,0.023307715,-0.046861354,-0.19087616,0.54828894,-0.049116753
480,-2.5269678,2.7607882,1.2109696,3.825649,-8.72827,2.3134613,-0.09799396,0.023623906,-0.03765985,-0.20797305,0.15834075,0.277987
481,-2.5269678,2.7607882,1.2109696,3.825649,-8.72827,2.3134613,-0.09799396,0.023623906,-0.03765985,-0.20797305,0.15834075,0.277987
482,-2.5269678,2.7607882,1.2109696,3.825649,-8.72827,2.3134613,-0.09799396,0.023623906,-0.03765985,-0.20797305,0.15834075,0.277987
483,-2.5269678,2.7607882,1.2109696,3.825649,-8.72827,2.3134613,-0.09799396,0.023623906,-0.03765985,-0.20797305,0.15834075,0.277987
484,-2.5269678,2.7607882,1.2109696,3.825649,-8.72827,2.3134613,-0.09799396,0.023623906,-0.03765985,-0.20797305,0.15834075,0.277987
485,-2.5269678,2.7607882,1.2109696,3.825649,-8.72827,2.3134613,-0.09799396,0.023623906,-0.03765985,-0.20797305,0.15834075,0.277987
486,-2.5279975,2.7644904,1.2179135,3.7931905,-8.75291,2.2734687,-0.06421359,0.019973326,-0.0025891545,0.29782128,-0.51386356,-0.05849545
487,-2.5279975,2.7644904,1.2179135,3.7931905,-8.75291,2.2734687,-0.06421359,0.019973326,-0.0025891545,0.29782128,-0.51386356,-0.05849545
488,-2.5279975,2.7644904,1.2179135,3.7931905,-8.75291,2.2734687,-0.06421359,0.019973326,-0.0025891545,0.29782128,-0.51386356,-0.05849545
489,-2.5279975,2.7644904,1.2179135,3.7931905,-8.75291,2.2734687,-0.06421359,0.019973326,-0.0025891545,0.29782128,-0.51386356,-0.05849545
490,-2.5279975,2.7644904,1.2179135,3.7931905,-8.75291,2.2734687,-0.06421359,0.019973326,-0.0025891545,0.29782128,-0.51386356,-0.05849545
491,-2.5279975,2.7644904,1.2179135,3.7931905,-8.75291,2.2734687,-0.06421359,0.019973326,-0.0025891545,0.29782128,-0.51386356,-0.05849545
492,-2.5341759,2.7701898,1.2245603,3.7350912,-8.777093,2.2764316,-0.010908091,0.009600738,0.043853804,-0.55595547,0.9733957,0.19464971
493,-2.5341759,2.7701898,1.2245603,3.7350912,-8.777093,2.2764316,-0.010908091,0.009600738,0.043853804,-0.55595547,0.9733957,0.19464971
494,-2.5341759,2.7701898,1.2245603,3.7350912,-8.777093,2.2764316,-0.010908091,0.009600738,0.043853804,-0.55595547,0.9733957,0.19464971
495,-2.5341759,2.7701898,1.2245603,3.7350912,-8.777093,2.2764316,-0.010908091,0.009600738,0.043853804,-0.55595547,0.9733957,0.19464971
496,-2.5341759,2.7701898,1.2245603,3.7350912,-8.777093,2.2764316,-0.010908091,0.009600738,0.043853804,-0.55595547,0.9733957,0.19464971
497,-2.5341759,2.7701898,1.2245603,3.7350912,-8.777093,2.2764316,-0.010908091,0.009600738,0.043853804,-0.55595547,0.9733957,0.19464971
498,-2.5341759,2.7701898,1.2245603,3.7026289,-8.7883215,2.2861187,0.045731794,-0.007724879,0.079533465,-0.133629,-0.14992338,0.20735192
499,-2.5341759,2.7701898,1.2245603,3.7026289,-8.7883215,2.2861187,0.045731794,-0.007724879,0.079533465,-0.133629,-0.14992338,0.20735192
500,-2.5341759,2.7701898,1.2245603,3.7026289,-8.7883215,2.2861187,0.045731794,-0.007724879,0.079533465,-0.133629,-0.14992338,0.20735192
501,-2.5341759,2.7701898,1.2245603,3.7026289,-8.7883215,2.2861187,0.045731794,-0.007724879,0.079533465,-0.133629,-0.14992338,0.20735192
502,-2.5341759,2.7701898,1.2245603,3.7026289,-8.7883215,2.2861187,0.045731794,-0.007724879,0.079533465,-0.133629,-0.14992338,0.20735192
503,-2.5341759,2.7701898,1.2245603,3.7026289,-8.7883215,2.2861187,0.045731794,-0.007724879,0.079533465,-0.133629,-0.14992338,0.20735192
504,-2.537719,2.7748568,1.2357113,3.6908808,-8.796195,2.2748046,0.0825144,-0.024494765,0.090724744,-0.0010832855,0.28467187,-0.08813423
505,-2.537719,2.7748568,1.2357113,3.6908808,-8.796195,2.2748046,0.0825144,-0.024494765,0.090724744,-0.0010832855,0.28467187,-0.08813423
506,-2.537719,2.7748568,1.2357113,3.6908808,-8.796195,2.2748046,0.0825144,-0.024494765,0.090724744,-0.0010832855,0.28467187,-0.08813423
507,-2.537719,2.7748568,1.2357113,3.6908808,-8.796195,2.2748046,0.0825144,-0.024494765,0.090724744,-0.0010832855,0.28467187,-0.08813423
508,-2.537719,2.7748568,1.2357113,3.6908808,-8.796195,2.2748046,0.0825144,-0.024494765,0.090724744,-0.0010832855,0.28467187,-0.08813423
509,-2.537719,2.7748568,1.2357113,3.6908808,-8.796195,2.2748046,0.0825144,-0.024494765,0.090724744,-0.0010832855,0.28467187,-0.08813423
510,-2.537719,2.7748568,1.2357113,3.7076085,-8.791699,2.2649622,0.08876478,-0.033748437,0.07739677,0.09678037,0.59068954,0.015807005
511,-2.537719,2.7748568,1.2357113,3.7076085,-8.791699,2.2649622,0.08876478,-0.033748437,0.07739677,0.09678037,0.59068954,0.015807005
512,-2.537719,2.7748568,1.2357113,3.7076085,-8.791699,2.2649622,0.08876478,-0.033748437,0.07739677,0.09678037,0.59068954,0.015807005
513,-2.537719,2.7748568,1.2357113,3.7076085,-8.791699,2.2649622,0.08876478,-0.033748437,0.07739677,0.09678037,0.59068954,0.015807005
514,-2.537719,2.7748568,1.2357113,3.7076085,-8.791699,2.2649622,0.08876478,-0.033748437,0.07739677,0.09678037,0.59068954,0.015807005
